Timor,2/3/2022,660
Vietnam,2/5/2022,151858
Australia,1/3/2022,82527
Ecuador,2/9/2022,64408
Saint Kitts and Nevis,1/8/2022,85
Montenegro,1/31/2022,399
Panama,1/24/2022,27091
Sri Lanka,1/9/2022,39230
Portugal,2/11/2022,59639
Togo,1/5/2022,4852
Palestine,1/3/2022,3012
Maldives,1/25/2022,2725
Chile,2/8/2022,57478
Honduras,1/11/2022,17619
Jordan,1/6/2022,35491
Slovenia,2/6/2022,3038
El Salvador,1/4/2022,6723
Saudi Arabia,1/28/2022,260084
Jamaica,1/14/2022,3627
Somalia,2/2/2022,1578
Gambia,1/3/2022,2159
Papua New Guinea,2/8/2022,991
Low income,1/15/2022,463000
Aruba,1/13/2022,63
Bhutan,1/6/2022,312
Cayman Islands,2/11/2022,0
Low income,1/13/2022,513269
North America,2/12/2022,1225084
Europe,1/26/2022,2853788
North America,1/7/2022,1820616
Wales,1/19/2022,8328
United Kingdom,2/12/2022,68378
Grenada,1/18/2022,154
Japan,1/22/2022,168470
Saudi Arabia,1/24/2022,224833
France,1/6/2022,451266
Germany,2/16/2022,156566
India,1/17/2022,7377220
Costa Rica,1/27/2022,11817
Slovenia,2/18/2022,1482
Chile,2/14/2022,66108
Belarus,1/21/2022,56244
Tajikistan,1/16/2022,65092
Serbia,1/20/2022,5985
United Kingdom,1/7/2022,218745
Libya,1/6/2022,10359
Denmark,1/3/2022,53531
Hong Kong,1/10/2022,39191
Kyrgyzstan,1/24/2022,9249
Indonesia,2/19/2022,1252137
Jordan,1/10/2022,35491
Nicaragua,1/3/2022,25239
Nepal,1/2/2022,219116
Panama,2/6/2022,14959
El Salvador,1/12/2022,15221
Anguilla,2/3/2022,31
Venezuela,1/16/2022,126261
Malaysia,1/2/2022,144755
Mali,1/26/2022,
Myanmar,2/12/2022,136070
Nicaragua,1/9/2022,24388
High income,1/26/2022,5089430
Costa Rica,2/7/2022,14700
Latvia,2/3/2022,4224
Bangladesh,1/25/2022,921334
Dominican Republic,2/7/2022,26935
New Zealand,1/19/2022,42197
Czechia,2/9/2022,16993
Uganda,1/22/2022,29203
European Union,1/14/2022,3268022
Upper middle income,1/21/2022,9493064
Lebanon,1/8/2022,24634
Iran,1/8/2022,447861
Malta,1/26/2022,2898
Grenada,1/24/2022,123
United Kingdom,1/8/2022,260816
Maldives,1/24/2022,2650
Kenya,1/2/2022,77129
Bangladesh,1/20/2022,1846702
Afghanistan,1/25/2022,9368
Lithuania,1/15/2022,11531
Belarus,2/3/2022,33230
Guyana,2/12/2022,1266
Paraguay,2/12/2022,25224
Panama,1/15/2022,25641
Trinidad and Tobago,1/27/2022,1815
French Polynesia,1/15/2022,722
Samoa,1/13/2022,81
Aruba,1/7/2022,56
Sudan,1/23/2022,12883
Greece,2/5/2022,39308
South Sudan,1/16/2022,1556
France,2/4/2022,213472
Mauritania,1/14/2022,6733
Denmark,1/27/2022,16189
Turkey,2/19/2022,122656
Zambia,1/15/2022,29840
England,1/22/2022,96872
Bulgaria,2/12/2022,5741
Albania,2/12/2022,4008
Seychelles,1/6/2022,347
Mongolia,1/19/2022,5135
Northern Ireland,1/14/2022,6579
Liberia,1/19/2022,1580
Belgium,1/10/2022,125820
Thailand,1/27/2022,401917
Estonia,2/8/2022,1590
United Arab Emirates,2/14/2022,20769
Thailand,2/8/2022,266270
Fiji,2/8/2022,242
Laos,2/2/2022,48048
Slovenia,1/8/2022,6862
Azerbaijan,1/10/2022,21724
Namibia,2/10/2022,846
Cambodia,1/12/2022,78287
England,1/10/2022,220651
Europe,1/4/2022,3209416
Bahrain,2/9/2022,1953
Honduras,1/24/2022,37750
Cook Islands,1/10/2022,5
India,2/5/2022,6102269
Scotland,2/1/2022,8250
Cyprus,2/2/2022,7036
Oceania,1/24/2022,334768
Mauritius,2/17/2022,
Bulgaria,1/9/2022,21695
Libya,2/7/2022,9809
Niger,1/16/2022,3512
Costa Rica,1/7/2022,18714
Bahamas,1/31/2022,350
India,1/11/2022,9358811
Russia,1/6/2022,71079
Indonesia,1/12/2022,1252137
Luxembourg,1/13/2022,6538
Montserrat,1/26/2022,21
Scotland,1/16/2022,19377
Austria,1/31/2022,28024
Poland,1/21/2022,162504
Kosovo,2/9/2022,1805
Malawi,2/6/2022,1320
Suriname,1/13/2022,309
Tanzania,1/9/2022,33124
Cyprus,1/25/2022,3793
Latvia,1/13/2022,9991
Canada,1/4/2022,284736
Ethiopia,1/10/2022,1513
Isle of Man,2/11/2022,71
Libya,1/30/2022,10582
Argentina,1/2/2022,292377
India,1/29/2022,4767597
Guatemala,1/16/2022,92067
Lower middle income,2/13/2022,9949730
Israel,1/10/2022,75817
Italy,1/6/2022,431259
Italy,1/9/2022,582279
Hungary,1/8/2022,21208
Switzerland,1/5/2022,48083
Czechia,1/22/2022,43472
Bhutan,2/7/2022,3692
Trinidad and Tobago,1/20/2022,2106
Cambodia,2/8/2022,41568
Scotland,2/9/2022,5747
South Korea,1/27/2022,302904
Hungary,1/11/2022,25667
Guinea,1/7/2022,66683
Lower middle income,1/25/2022,13620142
Yemen,1/11/2022,1926
Australia,1/17/2022,283921
Antigua and Barbuda,1/28/2022,79
Kazakhstan,2/18/2022,345153
Algeria,1/21/2022,16222
Uganda,1/4/2022,136612
Bahamas,2/2/2022,316
Liechtenstein,1/7/2022,235
Malta,1/25/2022,3061
Montenegro,2/4/2022,428
Philippines,1/8/2022,531791
Brunei,1/16/2022,3143
Trinidad and Tobago,2/17/2022,1550
Ecuador,2/12/2022,68865
Argentina,1/25/2022,411449
Latvia,1/6/2022,6915
Russia,1/31/2022,272504
Kosovo,2/11/2022,1408
South Korea,1/8/2022,452615
Yemen,1/18/2022,2512
French Polynesia,1/2/2022,252
Jamaica,2/6/2022,2282
Norway,2/5/2022,15723
Laos,1/8/2022,35334
Brazil,2/4/2022,1040783
Algeria,1/18/2022,16222
Japan,1/23/2022,175639
Estonia,2/2/2022,2394
Samoa,1/11/2022,57
Romania,1/19/2022,17629
Upper middle income,1/30/2022,9582099
Curacao,2/18/2022,122
Iraq,2/2/2022,39665
Hong Kong,1/26/2022,43035
Gibraltar,2/2/2022,80
Spain,1/21/2022,237378
Montserrat,1/16/2022,46
United Arab Emirates,1/19/2022,26734
Indonesia,1/9/2022,1252137
World,2/6/2022,18537264
Nicaragua,1/7/2022,21715
Belize,2/4/2022,612
Mongolia,1/29/2022,2230
Guatemala,1/22/2022,86333
Russia,1/10/2022,118698
Seychelles,1/14/2022,347
Gibraltar,2/5/2022,68
Peru,1/15/2022,238894
Switzerland,1/25/2022,38540
Mauritania,1/25/2022,5385
Brazil,2/9/2022,1173982
Croatia,2/10/2022,4385
Chad,1/18/2022,2168
Turkey,1/24/2022,194336
Morocco,1/14/2022,58565
Macao,1/23/2022,2592
Myanmar,2/9/2022,117521
Mozambique,1/23/2022,142755
Moldova,1/19/2022,4937
France,2/11/2022,194507
Bolivia,2/7/2022,30285
Bulgaria,1/29/2022,8600
Italy,1/30/2022,502130
Slovenia,2/10/2022,2133
Jordan,1/31/2022,15261
Iraq,1/14/2022,57336
Cook Islands,2/6/2022,6
Cape Verde,1/30/2022,2853
Spain,1/15/2022,238444
Afghanistan,1/21/2022,8355
Israel,1/31/2022,10571
Netherlands,2/14/2022,15487
British Virgin Islands,1/28/2022,6
Slovenia,2/13/2022,1899
Taiwan,1/26/2022,355421
Guinea-Bissau,1/3/2022,93
China,1/3/2022,10479429
France,1/23/2022,346955
High income,1/6/2022,5071908
Equatorial Guinea,1/7/2022,49
Uruguay,1/28/2022,17415
Czechia,2/1/2022,29802
Guernsey,2/8/2022,91
Guinea,2/6/2022,2802
Lebanon,2/1/2022,12976
Bolivia,2/17/2022,28296
Saint Lucia,1/23/2022,94
Moldova,2/19/2022,4901
South Africa,2/14/2022,116231
Australia,1/20/2022,281928
Montserrat,2/7/2022,10
Mozambique,1/28/2022,80250
Democratic Republic of Congo,1/31/2022,7037
Djibouti,1/26/2022,577
Bermuda,1/31/2022,389
Dominican Republic,2/13/2022,17589
Greece,2/16/2022,29070
Saint Lucia,1/19/2022,125
Lebanon,2/14/2022,9813
United Kingdom,2/10/2022,68617
United States,1/16/2022,1081850
Oman,1/13/2022,11708
Russia,2/3/2022,269529
Barbados,1/30/2022,177
Lower middle income,2/16/2022,8458993
Estonia,2/6/2022,1831
Jordan,1/17/2022,35491
Bosnia and Herzegovina,1/26/2022,4315
Singapore,1/7/2022,41911
Turks and Caicos Islands,2/2/2022,122
Jordan,1/25/2022,19468
Italy,2/6/2022,364272
Yemen,1/28/2022,2948
Botswana,2/9/2022,2733
Wales,1/30/2022,4734
Cayman Islands,1/25/2022,152
Timor,1/29/2022,1078
Egypt,1/20/2022,287069
Italy,2/12/2022,244841
Vietnam,2/14/2022,526030
Antigua and Barbuda,1/5/2022,34
Morocco,1/11/2022,65404
Cameroon,1/14/2022,254
Nauru,1/3/2022,1
Sri Lanka,1/3/2022,102129
North Macedonia,1/13/2022,1615
Comoros,1/14/2022,609
Togo,1/8/2022,4742
Brazil,1/2/2022,351262
Luxembourg,1/8/2022,5998
Africa,1/15/2022,1702232
Colombia,1/12/2022,243792
Poland,2/14/2022,65052
Estonia,1/26/2022,3110
Jordan,1/3/2022,33151
South Sudan,1/4/2022,810
Taiwan,2/12/2022,220526
Aruba,1/25/2022,183
Guinea-Bissau,2/5/2022,5281
Mexico,2/12/2022,423504
Solomon Islands,1/10/2022,749
Central African Republic,1/3/2022,3596
Jersey,1/2/2022,636
Barbados,2/8/2022,145
Sri Lanka,1/8/2022,35017
Costa Rica,2/8/2022,15607
Kenya,2/19/2022,152608
North Macedonia,1/10/2022,1615
Lower middle income,2/6/2022,9868960
Kyrgyzstan,2/17/2022,9846
Europe,1/14/2022,4083758
Algeria,1/31/2022,16222
Solomon Islands,1/29/2022,1061
United States,1/11/2022,1202542
Jamaica,2/8/2022,2130
Senegal,2/8/2022,49274
Austria,1/6/2022,40695
Rwanda,1/17/2022,127901
Uruguay,1/21/2022,19947
Italy,1/28/2022,511557
Panama,2/10/2022,14654
Lithuania,1/25/2022,6348
Uzbekistan,1/9/2022,83205
Cape Verde,2/1/2022,2853
Norway,2/11/2022,9197
Burundi,1/15/2022,47
Nigeria,1/1/2022,145416
Uzbekistan,1/6/2022,45494
Netherlands,1/17/2022,136018
Cook Islands,1/30/2022,6
Taiwan,1/12/2022,69074
Iraq,1/22/2022,48437
Haiti,1/2/2022,523
Dominican Republic,2/14/2022,17197
Saint Lucia,2/6/2022,73
Morocco,2/6/2022,57272
New Zealand,1/24/2022,54577
Moldova,2/11/2022,5010
South Korea,2/19/2022,164384
Ireland,1/3/2022,29924
Colombia,1/13/2022,243085
Barbados,1/27/2022,184
Namibia,1/13/2022,908
Panama,1/10/2022,23610
Montenegro,1/12/2022,685
Tonga,1/1/2022,436
Hong Kong,2/7/2022,35129
Lebanon,1/4/2022,12044
Saint Kitts and Nevis,1/23/2022,49
Nicaragua,2/14/2022,22658
Bulgaria,1/14/2022,22533
Taiwan,1/9/2022,72807
Germany,2/9/2022,222351
Argentina,2/1/2022,311569
Europe,1/29/2022,2573976
Burkina Faso,1/11/2022,7399
Dominican Republic,1/20/2022,22499
Ireland,1/14/2022,28044
Albania,2/1/2022,16639
Libya,1/21/2022,8943
Kyrgyzstan,1/8/2022,4381
Haiti,1/1/2022,521
Northern Ireland,2/15/2022,2117
Jersey,1/29/2022,142
Timor,2/9/2022,596
Kyrgyzstan,1/30/2022,9892
Scotland,2/11/2022,6217
Suriname,1/15/2022,285
Guinea,1/31/2022,10873
Suriname,2/10/2022,144
Grenada,1/6/2022,175
Fiji,2/12/2022,315
Ecuador,1/18/2022,103727
Norway,1/10/2022,54137
Romania,1/30/2022,17555
Tunisia,1/19/2022,18490
Faeroe Islands,1/20/2022,170
French Polynesia,2/10/2022,213
Northern Ireland,1/26/2022,3085
Georgia,1/21/2022,6890
United Arab Emirates,1/26/2022,37737
Russia,1/4/2022,332053
Japan,1/7/2022,139729
Costa Rica,2/14/2022,21051
Kazakhstan,1/27/2022,19157
Israel,2/2/2022,9923
Slovenia,1/26/2022,2745
Tunisia,1/18/2022,18217
Cuba,1/1/2022,135997
Madagascar,1/1/2022,7645
Ecuador,2/8/2022,62494
Ireland,1/29/2022,8526
Pakistan,1/4/2022,917625
Iraq,1/12/2022,54489
Slovakia,1/30/2022,6967
Scotland,1/23/2022,11530
South Africa,1/5/2022,42525
Angola,1/8/2022,61825
Saint Vincent and the Grenadines,1/12/2022,82
England,1/31/2022,79613
Botswana,1/9/2022,2733
China,1/13/2022,6243571
Argentina,2/12/2022,246655
France,1/29/2022,262900
Peru,1/16/2022,228853
United States,2/5/2022,498304
Hong Kong,1/30/2022,46448
Uzbekistan,1/4/2022,83238
Ireland,2/11/2022,8308
New Caledonia,2/1/2022,159
Jersey,2/9/2022,101
Spain,1/26/2022,215378
Vanuatu,1/8/2022,736
Qatar,2/6/2022,26861
Kazakhstan,1/5/2022,16081
Europe,2/7/2022,1789436
Saint Vincent and the Grenadines,1/16/2022,82
Aruba,1/11/2022,72
Sierra Leone,1/5/2022,1199
Slovenia,2/9/2022,2264
Thailand,2/17/2022,232738
Myanmar,2/1/2022,117444
Vietnam,1/29/2022,825660
Bangladesh,1/13/2022,1236397
Belize,1/21/2022,676
Cuba,1/20/2022,149541
Burundi,1/25/2022,62
Egypt,1/13/2022,340018
Belarus,1/28/2022,47801
Iran,1/30/2022,425265
Algeria,1/28/2022,16222
Mali,1/23/2022,
Turkey,1/5/2022,517601
Ukraine,2/7/2022,59470
Samoa,1/30/2022,382
Liberia,1/29/2022,1580
Sudan,1/26/2022,31537
Slovenia,2/8/2022,2469
Morocco,2/2/2022,47048
Senegal,1/8/2022,1606
Algeria,1/4/2022,22589
French Polynesia,1/26/2022,217
Cuba,1/7/2022,67220
Vanuatu,1/21/2022,736
Scotland,1/7/2022,17290
Czechia,1/4/2022,44172
Guinea,2/10/2022,132
China,2/17/2022,5718714
Eswatini,1/27/2022,2314
Bangladesh,1/29/2022,925172
Zimbabwe,1/21/2022,12685
Nepal,1/15/2022,226666
Syria,1/20/2022,3186
China,1/5/2022,8842714
Israel,2/3/2022,9586
Egypt,1/21/2022,276236
Myanmar,1/22/2022,181296
Ukraine,1/3/2022,62619
Dominica,2/17/2022,35
South Korea,2/20/2022,164126
Grenada,1/14/2022,188
Taiwan,1/5/2022,56618
Guatemala,1/12/2022,90587
South America,1/9/2022,1949599
Kazakhstan,1/3/2022,16873
Faeroe Islands,1/17/2022,159
Denmark,2/10/2022,4371
Europe,1/3/2022,3252941
Madagascar,1/27/2022,5727
Jersey,2/6/2022,112
High income,2/7/2022,3579576
Turkey,2/10/2022,160389
Myanmar,1/6/2022,170740
European Union,1/4/2022,2328523
Saint Vincent and the Grenadines,1/20/2022,82
Scotland,1/2/2022,23842
Uganda,1/29/2022,37595
Suriname,1/23/2022,204
Iraq,2/11/2022,40689
Aruba,1/15/2022,61
Greece,2/8/2022,35471
Romania,2/13/2022,9484
Algeria,2/4/2022,16222
United Arab Emirates,1/2/2022,27043
Peru,1/23/2022,149416
Sri Lanka,2/12/2022,64915
Japan,2/1/2022,321567
Italy,2/13/2022,234653
Kyrgyzstan,1/13/2022,7295
Netherlands,1/4/2022,249768
Paraguay,1/15/2022,26285
Greenland,2/10/2022,15
Senegal,1/3/2022,459
Kyrgyzstan,1/15/2022,8187
Democratic Republic of Congo,2/3/2022,5496
Wallis and Futuna,1/6/2022,7
Vietnam,1/12/2022,1089549
Cook Islands,1/25/2022,6
Guyana,2/13/2022,1215
Montenegro,2/13/2022,367
Moldova,2/10/2022,5204
Poland,1/28/2022,132224
United Arab Emirates,1/9/2022,29297
Netherlands,2/12/2022,19594
New Zealand,1/7/2022,23721
Guernsey,1/27/2022,75
Australia,1/15/2022,276075
Guyana,1/14/2022,2051
Isle of Man,1/7/2022,523
Moldova,2/15/2022,5168
Brazil,2/8/2022,1144740
El Salvador,2/11/2022,8734
British Virgin Islands,1/14/2022,23
Anguilla,1/11/2022,21
Anguilla,1/26/2022,28
Asia,1/21/2022,19089887
Kosovo,1/6/2022,1743
Macao,2/4/2022,810
Democratic Republic of Congo,1/23/2022,4465
Portugal,2/10/2022,62863
Botswana,1/16/2022,2733
Sweden,1/2/2022,21545
South Sudan,1/11/2022,970
Angola,1/3/2022,42414
Guinea-Bissau,2/6/2022,6205
Bosnia and Herzegovina,1/29/2022,4315
Dominica,1/23/2022,46
Northern Ireland,1/13/2022,6976
El Salvador,2/1/2022,8802
China,1/7/2022,7491429
Malta,1/16/2022,5345
Northern Ireland,1/20/2022,4547
Thailand,1/30/2022,379043
Oman,1/16/2022,11708
Sri Lanka,1/24/2022,58316
Cuba,1/16/2022,178929
Malawi,1/9/2022,4525
Croatia,1/30/2022,7084
Vanuatu,1/10/2022,736
Dominica,1/17/2022,36
Papua New Guinea,1/17/2022,215
South Africa,2/19/2022,64237
Dominica,2/5/2022,90
Chile,2/6/2022,50240
Liechtenstein,2/3/2022,84
Colombia,1/10/2022,237215
Senegal,1/11/2022,3325
Belgium,1/23/2022,70553
Curacao,2/13/2022,159
Kiribati,1/9/2022,910
Kazakhstan,1/28/2022,18539
Mexico,1/6/2022,195202
Burundi,1/7/2022,41
South Korea,1/17/2022,399113
Morocco,2/3/2022,49604
Palestine,1/14/2022,1291
Moldova,1/11/2022,3872
Cambodia,2/13/2022,56719
Zimbabwe,1/29/2022,9586
Japan,1/10/2022,139729
Macao,1/26/2022,2614
Jordan,1/4/2022,35491
Fiji,1/20/2022,164
Papua New Guinea,1/14/2022,432
Suriname,1/8/2022,342
Aruba,2/11/2022,61
Algeria,2/1/2022,16222
Timor,2/10/2022,622
Malawi,1/12/2022,5033
Peru,2/15/2022,88853
Gibraltar,1/9/2022,36
Cook Islands,2/14/2022,6
India,1/14/2022,7269519
China,1/19/2022,4799571
Libya,1/20/2022,8986
Cayman Islands,2/4/2022,87
Kazakhstan,2/5/2022,17372
Asia,2/9/2022,13522230
Democratic Republic of Congo,2/17/2022,
British Virgin Islands,1/8/2022,13
Tunisia,2/17/2022,8149
Bhutan,1/8/2022,209
Nigeria,1/4/2022,133469
Singapore,1/5/2022,39467
Bermuda,2/7/2022,182
Ukraine,1/27/2022,66779
Gabon,1/22/2022,3277
Greenland,2/6/2022,10
United States,1/22/2022,800996
South Africa,2/4/2022,49497
Syria,1/25/2022,2829
Cote d'Ivoire,1/27/2022,12121
South Korea,1/26/2022,301044
Isle of Man,2/15/2022,66
Asia,1/2/2022,24022015
Faeroe Islands,1/13/2022,307
Azerbaijan,1/22/2022,20394
South America,1/25/2022,2135753
Ukraine,2/2/2022,61184
New Zealand,2/18/2022,44981
Jersey,1/6/2022,517
Gabon,1/4/2022,3128
Argentina,1/17/2022,358954
Moldova,1/25/2022,6436
Canada,1/6/2022,277600
Peru,1/21/2022,163751
Denmark,2/7/2022,5247
Mali,2/8/2022,
Peru,1/1/2022,199808
Ireland,1/24/2022,12292
Colombia,1/31/2022,225309
Zambia,1/8/2022,20756
Kazakhstan,1/2/2022,17323
French Polynesia,2/3/2022,217
England,1/24/2022,93363
Lithuania,1/20/2022,8179
San Marino,1/18/2022,264
Portugal,1/3/2022,58614
Bermuda,1/1/2022,207
Low income,1/27/2022,778861
Kosovo,1/26/2022,4512
Scotland,2/4/2022,7149
Saint Kitts and Nevis,2/11/2022,220
Comoros,1/30/2022,2489
Germany,2/12/2022,191384
Maldives,2/2/2022,2918
Jersey,1/28/2022,149
El Salvador,1/14/2022,15221
Seychelles,2/17/2022,
Angola,1/16/2022,114241
Zambia,1/3/2022,22930
Sweden,1/4/2022,24977
Iran,2/8/2022,479334
South Korea,1/21/2022,331202
Sierra Leone,1/3/2022,1199
Andorra,1/18/2022,813
Liechtenstein,1/4/2022,156
Guinea,2/8/2022,55
Guinea-Bissau,1/29/2022,894
Luxembourg,1/22/2022,5811
Liberia,1/25/2022,1580
England,2/13/2022,56235
Georgia,1/11/2022,7087
Zambia,1/19/2022,33475
Barbados,1/16/2022,291
Tunisia,1/31/2022,8431
Suriname,2/20/2022,123
South America,2/16/2022,1954608
Azerbaijan,2/1/2022,27660
San Marino,1/15/2022,219
Guinea-Bissau,2/8/2022,8231
Kazakhstan,1/24/2022,19070
Iraq,2/8/2022,40689
High income,1/24/2022,5301994
Paraguay,1/29/2022,12182
Afghanistan,1/10/2022,16642
Timor,1/3/2022,1006
Curacao,1/20/2022,514
United Kingdom,2/16/2022,69425
Antigua and Barbuda,1/6/2022,34
Cambodia,1/15/2022,114831
Argentina,1/16/2022,388130
Brazil,1/14/2022,757652
Grenada,1/3/2022,175
Jamaica,2/1/2022,2186
Oceania,1/4/2022,127752
Cambodia,2/14/2022,65185
Zambia,2/12/2022,15932
Serbia,1/16/2022,5966
Finland,2/14/2022,18892
Anguilla,1/16/2022,23
Iran,2/16/2022,268840
Uruguay,1/10/2022,7294
Thailand,2/14/2022,269057
Bahamas,2/13/2022,328
Cyprus,1/1/2022,3393
Guatemala,1/27/2022,62940
Turkey,1/19/2022,313675
Democratic Republic of Congo,1/26/2022,7920
England,1/21/2022,102163
Croatia,1/23/2022,11820
Cote d'Ivoire,1/9/2022,20404
Zimbabwe,1/13/2022,13918
Curacao,1/11/2022,1483
Turkey,1/16/2022,421307
Mexico,1/1/2022,55346
Rwanda,1/10/2022,127901
Zimbabwe,1/11/2022,12455
Democratic Republic of Congo,2/5/2022,5476
Kosovo,1/7/2022,2029
Jersey,1/4/2022,551
Sri Lanka,1/10/2022,40838
Upper middle income,1/6/2022,10844077
Guyana,1/17/2022,1942
World,1/8/2022,31105292
Timor,1/21/2022,1341
Peru,1/25/2022,134938
Zambia,2/9/2022,15890
Ukraine,2/14/2022,57648
Algeria,2/2/2022,16222
South Korea,1/14/2022,426403
Uganda,1/7/2022,121906
South America,1/6/2022,1299743
South Korea,1/15/2022,414164
Austria,1/4/2022,38090
Trinidad and Tobago,1/25/2022,1883
Dominican Republic,1/12/2022,16453
European Union,1/24/2022,2354439
Mongolia,1/10/2022,3014
Mozambique,1/14/2022,295402
Morocco,1/7/2022,73761
Chad,1/5/2022,2544
Netherlands,1/23/2022,63925
Central African Republic,1/27/2022,4514
Sudan,1/30/2022,114191
Saudi Arabia,2/8/2022,183773
Djibouti,1/3/2022,608
Turkey,2/13/2022,156725
Sri Lanka,1/31/2022,76144
Ireland,1/21/2022,16075
Germany,1/15/2022,640167
Paraguay,1/13/2022,27684
Nigeria,1/19/2022,261549
Finland,1/9/2022,45915
South America,1/11/2022,1966125
Thailand,1/29/2022,382874
Yemen,1/16/2022,1926
Slovakia,1/22/2022,14392
Africa,1/26/2022,1753412
Georgia,1/18/2022,7841
Nicaragua,1/13/2022,30758
Russia,1/3/2022,409321
Costa Rica,2/6/2022,14530
Singapore,1/2/2022,40923
Zambia,2/6/2022,14651
United States,1/12/2022,1182639
Papua New Guinea,1/1/2022,459
New Caledonia,1/1/2022,183
Wales,1/8/2022,15412
Africa,2/6/2022,1111992
Australia,2/3/2022,230830
Moldova,2/16/2022,5098
Lebanon,2/8/2022,10907
Myanmar,2/6/2022,98972
Spain,1/19/2022,239126
Czechia,2/18/2022,9114
Latvia,1/4/2022,5911
Equatorial Guinea,1/12/2022,144
Iceland,2/5/2022,2022
Lower middle income,1/9/2022,14687109
Lebanon,2/17/2022,10879
Curacao,1/18/2022,630
Asia,1/1/2022,25293802
Ireland,2/12/2022,8465
Senegal,2/7/2022,41807
Kiribati,1/1/2022,640
Saint Vincent and the Grenadines,1/4/2022,82
Australia,1/16/2022,278265
Kenya,2/20/2022,127709
Dominican Republic,1/28/2022,30470
Trinidad and Tobago,1/15/2022,2959
Russia,2/14/2022,335046
Bhutan,1/28/2022,13255
Guernsey,2/3/2022,69
Egypt,1/6/2022,399467
Argentina,1/14/2022,414272
Kazakhstan,1/26/2022,19334
Africa,2/15/2022,1186368
Latvia,1/9/2022,10301
Poland,1/8/2022,170043
Mongolia,2/13/2022,848
Kenya,1/23/2022,66612
Myanmar,1/3/2022,197705
Iran,2/20/2022,258164
Niger,1/24/2022,972
Uruguay,1/12/2022,12030
Venezuela,1/28/2022,126261
Benin,1/20/2022,15735
Slovakia,1/26/2022,10810
Iran,1/1/2022,394380
Cote d'Ivoire,2/11/2022,65578
South Korea,2/1/2022,231085
Anguilla,1/27/2022,28
Asia,1/3/2022,23996834
Hong Kong,2/13/2022,77545
Sweden,2/17/2022,33460
Africa,1/9/2022,2151130
Bahamas,1/2/2022,618
Paraguay,1/19/2022,21095
Latvia,1/24/2022,7119
Anguilla,1/5/2022,21
South Sudan,1/26/2022,2796
Hong Kong,1/23/2022,39459
World,1/12/2022,36485514
Gabon,1/17/2022,3153
India,1/9/2022,8731293
Solomon Islands,1/9/2022,737
Belgium,1/3/2022,52987
Algeria,1/27/2022,16222
Aruba,2/14/2022,57
Sudan,1/14/2022,8915
Saint Kitts and Nevis,1/25/2022,36
Montserrat,1/22/2022,32
Uruguay,2/17/2022,4586
Asia,2/13/2022,16910721
Mexico,1/5/2022,117477
Paraguay,1/6/2022,28290
Nicaragua,1/10/2022,25725
Algeria,1/20/2022,16222
Taiwan,1/8/2022,67460
Ecuador,1/1/2022,51696
Barbados,1/10/2022,292
South America,1/26/2022,1988511
Malta,2/6/2022,1564
Sri Lanka,1/12/2022,54340
Turks and Caicos Islands,1/1/2022,122
Chile,2/1/2022,54629
Canada,2/3/2022,210373
Oman,1/25/2022,16068
Tonga,1/17/2022,94
Zambia,2/10/2022,15980
Italy,2/15/2022,205863
Sint Maarten (Dutch part),1/27/2022,76
Israel,2/13/2022,6115
Thailand,2/12/2022,270463
Egypt,1/7/2022,386968
European Union,2/17/2022,902744
Jersey,1/16/2022,338
Angola,1/12/2022,86596
India,2/12/2022,4313445
Burkina Faso,1/5/2022,10244
Cuba,1/28/2022,85586
Wales,1/12/2022,14774
